date,price,currency
2022-08-21,1.001,tether
2022-08-22,1.001,tether
2022-08-23,1.0,tether
2022-08-24,1.0,tether
2022-08-25,1.0,tether
2022-08-26,1.001,tether
2022-08-27,1.001,tether
2022-08-28,1.002,tether
2022-08-29,1.001,tether
2022-08-30,1.0,tether
2022-08-31,1.0,tether
2022-09-01,1.0,tether
2022-09-02,1.0,tether
2022-09-03,1.001,tether
2022-09-04,1.001,tether
2022-09-05,1.0,tether
2022-09-06,1.001,tether
2022-09-07,1.001,tether
2022-09-08,1.001,tether
2022-09-09,1.001,tether
2022-09-10,1.003,tether
2022-09-11,1.003,tether
2022-09-12,1.001,tether
2022-09-13,1.001,tether
2022-09-14,1.001,tether
2022-09-15,1.001,tether
2022-09-16,1.001,tether
2022-09-17,1.001,tether
2022-09-18,1.002,tether
2022-09-19,1.001,tether
2022-09-20,1.001,tether
2022-09-21,1.001,tether
2022-09-22,1.001,tether
2022-09-23,1.0,tether
2022-09-24,1.0,tether
2022-09-25,1.001,tether
2022-09-26,1.0,tether
2022-09-27,1.0,tether
2022-09-28,1.0,tether
2022-09-29,1.0,tether
2022-09-30,1.0,tether
2022-10-01,1.0,tether
2022-10-02,1.001,tether
2022-10-03,1.001,tether
2022-10-04,1.001,tether
2022-10-05,1.001,tether
2022-10-06,1.0,tether
2022-10-07,1.001,tether
2022-10-08,1.001,tether
2022-10-09,1.001,tether
2022-10-10,1.0,tether
2022-10-11,1.001,tether
2022-10-12,1.0,tether
2022-10-13,1.001,tether
2022-10-14,1.0,tether
2022-10-15,1.0,tether
2022-10-16,1.001,tether
2022-10-17,1.0,tether
2022-10-18,1.0,tether
2022-10-19,1.001,tether
2022-10-20,1.001,tether
2022-10-21,1.001,tether
2022-10-22,1.001,tether
2022-10-23,1.0,tether
2022-10-24,1.0,tether
2022-10-25,1.0,tether
2022-10-26,1.0,tether
2022-10-27,0.999,tether
2022-10-28,0.998,tether
2022-10-29,0.998,tether
2022-10-30,0.998,tether
2022-10-31,0.997,tether
2022-11-01,0.998,tether
2022-11-02,1.0,tether
2022-11-03,1.0,tether
2022-11-04,1.0,tether
2022-11-05,1.0,tether
2022-11-06,0.999,tether
2022-11-07,1.0,tether
2022-11-08,1.001,tether
2022-11-09,1.001,tether
2022-11-10,0.998,tether
2022-11-11,0.999,tether
2022-11-12,0.999,tether
2022-11-13,0.999,tether
2022-11-14,0.999,tether
2022-11-15,1.0,tether
2022-11-16,1.0,tether
2022-11-17,1.001,tether
2022-11-18,1.001,tether
2022-11-19,1.001,tether
2022-11-20,1.002,tether
2022-11-21,1.001,tether
2022-11-22,1.001,tether
2022-11-23,1.001,tether
2022-11-24,1.001,tether
2022-11-25,1.002,tether
2022-11-26,1.002,tether
2022-11-27,1.003,tether
2022-11-28,1.002,tether
2022-11-29,1.001,tether
2022-11-30,1.0,tether
2022-12-01,1.001,tether
2022-12-02,1.001,tether
2022-12-03,1.001,tether
2022-12-04,1.001,tether
2022-12-05,1.001,tether
2022-12-06,1.0,tether
2022-12-07,1.001,tether
2022-12-08,1.0,tether
2022-12-09,1.0,tether
2022-12-10,1.001,tether
2022-12-11,1.001,tether
2022-12-12,1.001,tether
2022-12-13,1.0,tether
2022-12-14,1.0,tether
2022-12-15,1.0,tether
2022-12-16,1.0,tether
2022-12-17,1.001,tether
2022-12-18,1.001,tether
2022-12-19,1.0,tether
2022-12-20,1.0,tether
2022-12-21,1.0,tether
2022-12-22,1.0,tether
2022-12-23,1.0,tether
2022-12-24,1.001,tether
2022-12-25,1.001,tether
2022-12-26,1.0,tether
2022-12-27,1.0,tether
2022-12-28,1.0,tether
2022-12-29,1.0,tether
2022-12-30,1.0,tether
2022-12-31,1.0,tether
2023-01-02,0.999,tether
2023-01-03,1.0,tether
2023-01-04,1.0,tether
2023-01-05,1.0,tether
2023-01-06,0.999,tether
2023-01-07,1.0,tether
2023-01-08,1.0,tether
2023-01-09,1.0,tether
2023-01-10,1.0,tether
2023-01-11,1.0,tether
2023-01-12,1.0,tether
2023-01-13,1.0,tether
2023-01-14,1.0,tether
2023-01-15,1.0,tether
2023-01-16,1.0,tether
2023-01-17,1.0,tether
2023-01-18,1.0,tether
2023-01-19,1.0,tether
2023-01-20,1.001,tether
2023-01-21,1.001,tether
2023-01-22,1.002,tether
2023-01-23,1.001,tether
2023-01-24,1.001,tether
2023-01-25,1.001,tether
2023-01-26,1.001,tether
2023-01-27,1.001,tether
2023-01-28,1.002,tether
2023-01-29,1.002,tether
2023-01-30,1.001,tether
2023-01-31,1.001,tether
2023-02-01,1.001,tether
2023-02-02,1.001,tether
2023-02-03,1.001,tether
2023-02-04,1.001,tether
2023-02-05,1.002,tether
2023-02-06,1.001,tether
2023-02-07,1.0,tether
2023-02-08,1.001,tether
2023-02-09,1.001,tether
2023-02-10,1.001,tether
2023-02-11,1.001,tether
2023-02-12,1.002,tether
2023-02-13,1.001,tether
2023-02-14,1.001,tether
2023-02-15,1.0,tether
2023-02-16,1.0,tether
2023-02-17,1.0,tether
2023-02-18,1.001,tether
2023-02-19,1.001,tether
2023-02-20,1.001,tether
2023-02-21,1.001,tether
2023-02-22,1.001,tether
2023-02-23,1.001,tether
2023-02-24,1.001,tether
2023-02-25,1.001,tether
2023-02-26,1.001,tether
2023-02-27,1.0,tether
2023-02-28,1.0,tether
2023-03-01,1.0,tether
2023-03-02,1.001,tether
2023-03-03,1.001,tether
2023-03-04,1.001,tether
2023-03-05,1.002,tether
2023-03-06,1.001,tether
2023-03-07,1.0,tether
2023-03-08,1.0,tether
2023-03-09,1.0,tether
2023-03-10,1.001,tether
2023-03-11,1.005,tether
2023-03-12,1.008,tether
2023-03-13,1.003,tether
2023-03-14,1.002,tether
2023-03-15,1.003,tether
2023-03-16,1.003,tether
2023-03-17,1.003,tether
2023-03-18,1.004,tether
2023-03-19,1.004,tether
2023-03-20,1.003,tether
2023-03-21,1.003,tether
2023-03-22,1.003,tether
2023-03-23,1.003,tether
2023-03-24,1.002,tether
2023-03-25,1.002,tether
2023-03-26,1.002,tether
2023-03-27,1.001,tether
2023-03-28,1.001,tether
2023-03-29,1.001,tether
2023-03-30,1.001,tether
2023-03-31,1.001,tether
2023-04-01,1.002,tether
2023-04-02,1.003,tether
2023-04-03,1.002,tether
2023-04-04,1.001,tether
2023-04-05,1.001,tether
2023-04-06,1.002,tether
2023-04-07,1.002,tether
2023-04-08,1.004,tether
2023-04-09,1.005,tether
2023-04-10,1.002,tether
2023-04-11,1.002,tether
2023-04-12,1.002,tether
2023-04-13,1.003,tether
2023-04-14,1.002,tether
2023-04-15,1.002,tether
2023-04-16,1.003,tether
2023-04-17,1.001,tether
2023-04-18,1.001,tether
2023-04-19,1.001,tether
2023-04-20,1.001,tether
2023-04-21,1.001,tether
2023-04-22,1.003,tether
2023-04-23,1.004,tether
2023-04-24,1.003,tether
2023-04-25,1.002,tether
2023-04-26,1.001,tether
2023-04-27,1.001,tether
2023-04-28,1.001,tether
2023-04-29,1.004,tether
2023-04-30,1.005,tether
2023-05-01,1.001,tether
2023-05-02,1.001,tether
2023-05-03,1.002,tether
2023-05-04,1.001,tether
2023-05-05,1.002,tether
2023-05-06,1.006,tether
2023-05-07,1.006,tether
2023-05-08,1.003,tether
2023-05-09,1.002,tether
2023-05-10,1.001,tether
2023-05-11,1.001,tether
2023-05-12,1.001,tether
2023-05-13,1.003,tether
2023-05-14,1.003,tether
2023-05-15,1.001,tether
2023-05-16,1.0,tether
2022-05-18,298.127,binance-coin
2022-05-19,299.869,binance-coin
2022-05-20,305.605,binance-coin
2022-05-21,307.494,binance-coin
2022-05-22,316.949,binance-coin
2022-05-23,326.415,binance-coin
2022-05-24,323.69,binance-coin
2022-05-25,329.445,binance-coin
2022-05-26,316.055,binance-coin
2022-05-27,300.962,binance-coin
2022-05-28,304.053,binance-coin
2022-05-29,302.964,binance-coin
2022-05-30,315.661,binance-coin
2022-05-31,319.787,binance-coin
2022-06-01,312.8,binance-coin
2022-06-02,303.503,binance-coin
2022-06-03,301.293,binance-coin
2022-06-04,299.43,binance-coin
2022-06-05,298.366,binance-coin
2022-06-06,304.043,binance-coin
2022-06-07,284.554,binance-coin
2022-06-08,290.004,binance-coin
2022-06-09,289.549,binance-coin
2022-06-10,288.785,binance-coin
2022-06-11,279.872,binance-coin
2022-06-12,260.793,binance-coin
2022-06-13,230.507,binance-coin
2022-06-14,221.496,binance-coin
2022-06-15,215.076,binance-coin
2022-06-16,220.608,binance-coin
2022-06-17,216.026,binance-coin
2022-06-18,203.359,binance-coin
2022-06-19,203.618,binance-coin
2022-06-20,212.233,binance-coin
2022-06-21,221.204,binance-coin
2022-06-22,215.736,binance-coin
2022-06-23,222.859,binance-coin
2022-06-24,234.939,binance-coin
2022-06-25,237.911,binance-coin
2022-06-26,238.91,binance-coin
2022-06-27,236.025,binance-coin
2022-06-28,235.092,binance-coin
2022-06-29,221.211,binance-coin
2022-06-30,213.179,binance-coin
2022-07-01,219.383,binance-coin
2022-07-02,216.589,binance-coin
2022-07-03,217.386,binance-coin
2022-07-04,221.914,binance-coin
2022-07-06,235.41,binance-coin
2022-07-07,238.644,binance-coin
2022-07-08,241.215,binance-coin
2022-07-09,242.939,binance-coin
2022-07-10,235.989,binance-coin
2022-07-11,231.083,binance-coin
2022-07-12,224.394,binance-coin
2022-07-13,224.31,binance-coin
2022-07-14,232.813,binance-coin
2022-07-15,237.928,binance-coin
2022-07-16,240.268,binance-coin
2022-07-17,250.553,binance-coin
2022-07-18,257.826,binance-coin
2022-07-19,263.941,binance-coin
2022-07-20,266.699,binance-coin
2022-07-21,258.789,binance-coin
2022-07-22,266.445,binance-coin
2022-07-23,261.556,binance-coin
2022-07-24,262.393,binance-coin
2022-07-25,255.194,binance-coin
2022-07-26,243.602,binance-coin
2022-07-27,257.491,binance-coin
2022-07-28,271.394,binance-coin
2022-07-29,287.01,binance-coin
2022-07-30,292.626,binance-coin
2022-07-31,291.105,binance-coin
2022-08-01,284.795,binance-coin
2022-08-02,281.757,binance-coin
2022-08-03,292.474,binance-coin
2022-08-04,304.143,binance-coin
2022-08-05,314.843,binance-coin
2022-08-06,316.511,binance-coin
2022-08-07,317.024,binance-coin
2022-08-08,327.045,binance-coin
2022-08-09,322.075,binance-coin
2022-08-10,324.562,binance-coin
2022-08-11,329.26,binance-coin
2022-08-12,323.486,binance-coin
2022-08-13,327.671,binance-coin
2022-08-14,324.252,binance-coin
2022-08-15,319.172,binance-coin
2022-08-16,316.928,binance-coin
2022-08-17,313.076,binance-coin
2022-08-18,305.999,binance-coin
2022-08-19,286.206,binance-coin
2022-08-20,285.459,binance-coin
2022-08-21,294.926,binance-coin
2022-08-22,297.118,binance-coin
2022-08-23,298.056,binance-coin
2022-08-24,297.489,binance-coin
2022-08-25,301.211,binance-coin
2022-08-26,293.011,binance-coin
2022-08-27,280.291,binance-coin
2022-08-28,279.857,binance-coin
2022-08-29,279.872,binance-coin
2022-08-30,285.762,binance-coin
2022-08-31,284.652,binance-coin
2022-09-01,276.671,binance-coin
2022-09-02,278.383,binance-coin
2022-09-03,277.002,binance-coin
2022-09-04,278.155,binance-coin
2022-09-05,276.282,binance-coin
2022-09-06,276.737,binance-coin
2022-09-07,267.27,binance-coin
2022-09-08,279.481,binance-coin
2022-09-09,289.736,binance-coin
2022-09-10,295.148,binance-coin
2022-09-11,295.823,binance-coin
2022-09-12,294.985,binance-coin
2022-09-13,287.581,binance-coin
2022-09-14,279.293,binance-coin
2022-09-15,274.339,binance-coin
2022-09-16,273.905,binance-coin
2022-09-17,277.608,binance-coin
2022-09-18,275.586,binance-coin
2022-09-19,265.151,binance-coin
2022-09-20,269.192,binance-coin
2022-09-21,267.443,binance-coin
2022-09-22,269.012,binance-coin
2022-09-23,273.798,binance-coin
2022-09-24,279.363,binance-coin
2022-09-25,275.937,binance-coin
2022-09-26,274.018,binance-coin
2022-09-27,279.716,binance-coin
2022-09-28,274.518,binance-coin
2022-09-29,282.054,binance-coin
2022-09-30,284.875,binance-coin
2022-10-01,282.62,binance-coin
2022-10-02,283.213,binance-coin
2022-10-03,286.284,binance-coin
2022-10-04,292.019,binance-coin
2022-10-05,293.611,binance-coin
2022-10-06,293.327,binance-coin
2022-10-07,283.827,binance-coin
2022-10-08,280.845,binance-coin
2022-10-09,277.78,binance-coin
2022-10-10,275.657,binance-coin
2022-10-11,271.216,binance-coin
2022-10-12,271.474,binance-coin
2022-10-13,267.937,binance-coin
2022-10-14,272.632,binance-coin
2022-10-15,270.167,binance-coin
2022-10-16,270.684,binance-coin
2022-10-17,273.326,binance-coin
2022-10-18,273.633,binance-coin
2022-10-19,272.308,binance-coin
2022-10-20,271.189,binance-coin
2022-10-21,268.527,binance-coin
2022-10-22,269.761,binance-coin
2022-10-23,271.35,binance-coin
2022-10-24,273.945,binance-coin
2022-10-25,278.348,binance-coin
2022-10-26,287.986,binance-coin
2022-10-27,288.478,binance-coin
2022-10-28,291.287,binance-coin
2022-10-29,301.995,binance-coin
2022-10-30,309.541,binance-coin
2022-10-31,320.22,binance-coin
2022-11-01,324.859,binance-coin
2022-11-02,321.497,binance-coin
2022-11-03,328.451,binance-coin
2022-11-04,347.554,binance-coin
2022-11-05,353.544,binance-coin
2022-11-06,350.343,binance-coin
2022-11-07,335.245,binance-coin
2022-11-08,331.126,binance-coin
2022-11-09,299.96,binance-coin
2022-11-10,288.547,binance-coin
2022-11-11,291.921,binance-coin
2022-11-12,283.259,binance-coin
2022-11-13,279.866,binance-coin
2022-11-14,276.934,binance-coin
2022-11-15,277.947,binance-coin
2022-11-16,274.284,binance-coin
2022-11-17,268.87,binance-coin
2022-11-18,272.527,binance-coin
2022-11-19,272.104,binance-coin
2022-11-20,270.762,binance-coin
2022-11-21,258.256,binance-coin
2022-11-22,259.277,binance-coin
2022-11-23,287.806,binance-coin
2022-11-24,298.667,binance-coin
2022-11-25,299.361,binance-coin
2022-11-26,312.559,binance-coin
2022-11-27,313.88,binance-coin
2022-11-28,295.557,binance-coin
2022-11-29,299.208,binance-coin
2022-11-30,299.624,binance-coin
2022-12-01,295.531,binance-coin
2022-12-02,290.484,binance-coin
2022-12-03,291.731,binance-coin
2022-12-04,291.358,binance-coin
2022-12-05,293.082,binance-coin
2022-12-06,288.985,binance-coin
2022-12-07,285.392,binance-coin
2022-12-08,286.265,binance-coin
2022-12-09,289.414,binance-coin
2022-12-10,287.74,binance-coin
2022-12-11,289.707,binance-coin
2022-12-12,279.672,binance-coin
2022-12-13,269.983,binance-coin
2022-12-14,272.299,binance-coin
2022-12-15,263.501,binance-coin
2022-12-16,251.634,binance-coin
2022-12-17,234.84,binance-coin
2022-12-18,246.692,binance-coin
2022-12-19,246.492,binance-coin
2022-12-20,248.664,binance-coin
2022-12-21,248.404,binance-coin
2022-12-22,245.077,binance-coin
2022-12-23,246.095,binance-coin
2022-12-24,245.14,binance-coin
2022-12-25,244.358,binance-coin
2022-12-26,243.102,binance-coin
2022-12-27,244.101,binance-coin
2022-12-28,243.876,binance-coin
2022-12-29,245.372,binance-coin
2022-12-30,244.773,binance-coin
2022-12-31,246.208,binance-coin
2023-01-02,246.479,binance-coin
2023-01-03,245.538,binance-coin
2023-01-04,255.011,binance-coin
2023-01-05,257.197,binance-coin
2023-01-06,257.444,binance-coin
2023-01-07,261.05,binance-coin
2023-01-08,263.507,binance-coin
2023-01-09,277.81,binance-coin
2023-01-10,275.307,binance-coin
2023-01-11,277.484,binance-coin
2023-01-12,284.777,binance-coin
2023-01-13,288.388,binance-coin
2023-01-14,305.416,binance-coin
2023-01-15,299.625,binance-coin
2023-01-16,300.878,binance-coin
2023-01-17,301.031,binance-coin
2023-01-18,298.18,binance-coin
2023-01-19,290.984,binance-coin
2023-01-20,292.877,binance-coin
2023-01-21,304.088,binance-coin
2023-01-22,303.05,binance-coin
2023-01-23,305.413,binance-coin
2023-01-24,313.556,binance-coin
2023-01-25,302.213,binance-coin
2023-01-26,306.212,binance-coin
2023-01-27,305.42,binance-coin
2023-01-28,307.502,binance-coin
2023-01-29,314.025,binance-coin
2023-01-30,310.495,binance-coin
2023-01-31,311.346,binance-coin
2023-02-01,311.069,binance-coin
2023-02-02,327.74,binance-coin
2023-02-03,327.599,binance-coin
2023-02-04,330.466,binance-coin
2023-02-05,330.336,binance-coin
2023-02-06,327.204,binance-coin
2023-02-07,329.129,binance-coin
2023-02-08,330.187,binance-coin
2023-02-09,318.907,binance-coin
2023-02-10,307.01,binance-coin
2023-02-11,308.783,binance-coin
2023-02-12,312.024,binance-coin
2023-02-13,298.093,binance-coin
2023-02-14,294.376,binance-coin
2023-02-15,302.215,binance-coin
2023-02-16,319.282,binance-coin
2023-02-17,310.347,binance-coin
2023-02-18,316.181,binance-coin
2023-02-19,315.419,binance-coin
2023-02-20,315.92,binance-coin
2023-02-21,313.968,binance-coin
2023-02-22,308.083,binance-coin
2023-02-23,310.789,binance-coin
2023-02-24,307.083,binance-coin
2023-02-25,301.42,binance-coin
2023-02-26,304.627,binance-coin
2023-02-27,305.59,binance-coin
2023-02-28,303.456,binance-coin
2023-03-01,303.264,binance-coin
2023-03-02,299.52,binance-coin
2023-03-03,291.171,binance-coin
2023-03-04,290.483,binance-coin
2023-03-05,291.127,binance-coin
2023-03-06,286.902,binance-coin
2023-03-07,287.545,binance-coin
2023-03-08,288.899,binance-coin
2023-03-09,286.862,binance-coin
2023-03-10,273.595,binance-coin
2023-03-11,276.661,binance-coin
2023-03-12,279.345,binance-coin
2023-03-13,301.858,binance-coin
2023-03-14,309.64,binance-coin
2023-03-15,308.935,binance-coin
2023-03-16,319.474,binance-coin
2023-03-17,333.257,binance-coin
2023-03-18,340.979,binance-coin
2023-03-19,337.992,binance-coin
2023-03-20,337.147,binance-coin
2023-03-21,335.773,binance-coin
2023-03-22,330.353,binance-coin
2023-03-23,326.059,binance-coin
2023-03-24,324.344,binance-coin
2023-03-25,323.845,binance-coin
2023-03-26,326.461,binance-coin
2023-03-27,321.466,binance-coin
2023-03-28,311.175,binance-coin
2023-03-29,316.03,binance-coin
2023-03-30,315.685,binance-coin
2023-03-31,317.138,binance-coin
2023-04-01,315.8,binance-coin
2023-04-02,315.16,binance-coin
2023-04-03,310.762,binance-coin
2023-04-04,310.869,binance-coin
2023-04-05,314.316,binance-coin
2023-04-06,313.365,binance-coin
2023-04-07,311.758,binance-coin
2023-04-08,312.84,binance-coin
2023-04-09,312.629,binance-coin
2023-04-10,313.693,binance-coin
2023-04-11,327.148,binance-coin
2023-04-12,319.799,binance-coin
2023-04-13,323.115,binance-coin
2023-04-14,331.207,binance-coin
2023-04-15,332.358,binance-coin
2023-04-16,340.725,binance-coin
2023-04-17,343.59,binance-coin
2023-04-18,342.886,binance-coin
2023-04-19,331.651,binance-coin
2023-04-20,323.147,binance-coin
2023-04-21,323.496,binance-coin
2023-04-22,327.35,binance-coin
2023-04-23,331.655,binance-coin
2023-04-24,331.928,binance-coin
2023-04-25,332.513,binance-coin
2023-04-26,338.172,binance-coin
2023-04-27,332.636,binance-coin
2023-04-28,324.617,binance-coin
2023-04-29,324.223,binance-coin
2023-04-30,327.703,binance-coin
2023-05-01,333.089,binance-coin
2023-05-02,325.045,binance-coin
2023-05-03,324.224,binance-coin
2023-05-04,325.903,binance-coin
2023-05-05,326.63,binance-coin
2023-05-06,326.082,binance-coin
2023-05-07,325.5,binance-coin
2023-05-08,317.494,binance-coin
2023-05-09,314.325,binance-coin
2023-05-10,313.641,binance-coin
2023-05-11,310.535,binance-coin
2023-05-12,305.996,binance-coin
2023-05-13,310.976,binance-coin
2023-05-14,312.671,binance-coin
2023-05-15,314.649,binance-coin
2023-05-16,311.655,binance-coin
2022-05-18,1.001,usd-coin
2022-05-19,1.001,usd-coin
2022-05-20,0.999,usd-coin
2022-05-21,1.001,usd-coin
2022-05-22,1.001,usd-coin
2022-05-23,1.0,usd-coin
2022-05-24,1.001,usd-coin
2022-05-25,1.001,usd-coin
2022-05-26,1.001,usd-coin
2022-05-27,1.001,usd-coin
2022-05-28,1.001,usd-coin
2022-05-29,1.001,usd-coin
2022-05-30,1.0,usd-coin
2022-05-31,1.0,usd-coin
2022-06-01,1.001,usd-coin
2022-06-02,1.001,usd-coin
2022-06-03,1.001,usd-coin
2022-06-04,1.001,usd-coin
2022-06-05,1.001,usd-coin
2022-06-06,1.0,usd-coin
2022-06-07,1.0,usd-coin
2022-06-08,1.0,usd-coin
2022-06-09,1.0,usd-coin
2022-06-10,1.001,usd-coin
2022-06-11,1.001,usd-coin
2022-06-12,1.002,usd-coin
2022-06-13,1.002,usd-coin
2022-06-14,1.001,usd-coin
2022-06-15,1.001,usd-coin
2022-06-16,1.001,usd-coin
2022-06-17,1.0,usd-coin
2022-06-18,1.008,usd-coin
2022-06-19,1.004,usd-coin
2022-06-20,1.0,usd-coin
2022-06-21,1.0,usd-coin
2022-06-22,1.001,usd-coin
2022-06-23,0.999,usd-coin
2022-06-24,1.0,usd-coin
2022-06-25,1.001,usd-coin
2022-06-26,1.001,usd-coin
2022-06-27,1.001,usd-coin
2022-06-28,1.001,usd-coin
2022-06-29,1.001,usd-coin
2022-06-30,1.001,usd-coin
2022-07-01,1.0,usd-coin
2022-07-02,1.0,usd-coin
2022-07-03,1.0,usd-coin
2022-07-04,1.0,usd-coin
2022-07-06,1.0,usd-coin
2022-07-07,1.0,usd-coin
2022-07-08,1.0,usd-coin
2022-07-09,1.001,usd-coin
2022-07-10,1.001,usd-coin
2022-07-11,1.0,usd-coin
2022-07-12,1.0,usd-coin
2022-07-13,1.001,usd-coin
2022-07-14,1.0,usd-coin
2022-07-15,0.999,usd-coin
2022-07-16,0.999,usd-coin
2022-07-17,0.999,usd-coin
2022-07-18,0.999,usd-coin
2022-07-19,1.0,usd-coin
2022-07-20,1.0,usd-coin
2022-07-21,1.0,usd-coin
2022-07-22,1.0,usd-coin
2022-07-23,1.001,usd-coin
2022-07-24,1.0,usd-coin
2022-07-25,1.0,usd-coin
2022-07-26,1.001,usd-coin
2022-07-27,1.0,usd-coin
2022-07-28,1.0,usd-coin
2022-07-29,1.0,usd-coin
2022-07-30,0.999,usd-coin
2022-07-31,0.999,usd-coin
2022-08-01,1.0,usd-coin
2022-08-02,1.0,usd-coin
2022-08-03,1.0,usd-coin
2022-08-04,1.0,usd-coin
2022-08-05,1.0,usd-coin
2022-08-06,0.999,usd-coin
2022-08-07,1.0,usd-coin
2022-08-08,0.999,usd-coin
2022-08-09,1.0,usd-coin
2022-08-10,1.0,usd-coin
2022-08-11,1.0,usd-coin
2022-08-12,1.0,usd-coin
2022-08-13,0.999,usd-coin
2022-08-14,1.0,usd-coin
2022-08-15,1.0,usd-coin
2022-08-16,1.0,usd-coin
2022-08-17,1.0,usd-coin
2022-08-18,1.001,usd-coin
2022-08-19,1.001,usd-coin
2022-08-20,1.001,usd-coin
2022-08-21,1.001,usd-coin
2022-08-22,1.001,usd-coin
2022-08-23,1.0,usd-coin
2022-08-24,1.0,usd-coin
2022-08-25,1.0,usd-coin
2022-08-26,1.001,usd-coin
2022-08-27,1.001,usd-coin
2022-08-28,1.002,usd-coin
2022-08-29,1.001,usd-coin
2022-08-30,1.0,usd-coin
2022-08-31,1.0,usd-coin
2022-09-01,1.0,usd-coin
2022-09-02,1.0,usd-coin
2022-09-03,1.0,usd-coin
2022-09-04,1.001,usd-coin
2022-09-05,1.0,usd-coin
2022-09-06,1.0,usd-coin
2022-09-07,1.001,usd-coin
2022-09-08,1.0,usd-coin
2022-09-09,1.001,usd-coin
2022-09-10,1.003,usd-coin
2022-09-11,1.003,usd-coin
2022-09-12,1.001,usd-coin
2022-09-13,1.001,usd-coin
2022-09-14,1.001,usd-coin
2022-09-15,1.001,usd-coin
2022-09-16,1.001,usd-coin
2022-09-17,1.001,usd-coin
2022-09-18,1.002,usd-coin
2022-09-19,1.002,usd-coin
2022-09-20,1.001,usd-coin
2022-09-21,1.001,usd-coin
2022-09-22,1.0,usd-coin
2022-09-23,1.0,usd-coin
2022-09-24,1.0,usd-coin
2022-09-25,1.001,usd-coin
2022-09-26,1.0,usd-coin
2022-09-27,1.0,usd-coin
2022-09-28,1.0,usd-coin
2022-09-29,1.0,usd-coin
2022-09-30,1.0,usd-coin
2022-10-01,1.001,usd-coin
2022-10-02,1.001,usd-coin
2022-10-03,1.0,usd-coin
2022-10-04,1.0,usd-coin
2022-10-05,1.0,usd-coin
2022-10-06,1.0,usd-coin
2022-10-07,1.0,usd-coin
2022-10-08,1.0,usd-coin
2022-10-09,1.001,usd-coin
2022-10-10,1.0,usd-coin
2022-10-11,1.001,usd-coin
2022-10-12,1.0,usd-coin
2022-10-13,1.001,usd-coin
2022-10-14,1.0,usd-coin
2022-10-15,1.0,usd-coin
2022-10-16,1.001,usd-coin
2022-10-17,1.0,usd-coin
2022-10-18,1.0,usd-coin
2022-10-19,1.001,usd-coin
2022-10-20,1.001,usd-coin
2022-10-21,1.001,usd-coin
2022-10-22,1.001,usd-coin
2022-10-23,1.0,usd-coin
2022-10-24,1.0,usd-coin
2022-10-25,1.0,usd-coin
2022-10-26,0.999,usd-coin
2022-10-27,0.999,usd-coin
2022-10-28,0.999,usd-coin
2022-10-29,0.998,usd-coin
